"","co2","temperature","humidity","door","motion","fp2","occupancy","weekday","hour"
"2155",768,26.43,47.67,1095087,1113878,"non_detection","non_detection","Monday",11
"2156",759,26.43,47.67,1155059,1173852,"non_detection","non_detection","Monday",11
"2157",759,26.43,47.67,1215116,1233911,"non_detection","non_detection","Monday",11
"2158",745,26.43,47.67,1275094,1293889,"non_detection","non_detection","Monday",11
"2159",743,26.43,47.67,1335063,1353856,"non_detection","non_detection","Monday",11
"2160",740,26.43,47.67,1395063,1413856,"non_detection","non_detection","Monday",11
"2161",734,26.43,47.67,1455067,1473859,"non_detection","non_detection","Monday",12
"2162",730,26.43,47.67,1515063,1533853,"non_detection","non_detection","Monday",12
"2163",722,26.43,47.67,1575069,1593862,"non_detection","non_detection","Monday",12
"2164",718,26.04,43.21,1635056,1653851,"non_detection","non_detection","Monday",12
"2165",703,26.04,43.21,1695056,1713850,"non_detection","non_detection","Monday",12
"2166",702,26.04,43.21,1755063,1773856,"non_detection","non_detection","Monday",12
"2167",699,26.04,43.21,1815069,1833859,"non_detection","non_detection","Monday",12
"2168",692,26.04,43.21,1875057,1893850,"non_detection","non_detection","Monday",12
"2169",691,26.04,43.21,1935061,1953853,"non_detection","non_detection","Monday",12
"2170",690,26.04,43.21,1995054,2013849,"non_detection","non_detection","Monday",12
"2171",682,26.04,43.21,2055057,2073850,"non_detection","non_detection","Monday",12
"2172",682,26.04,43.21,2115068,2133861,"non_detection","non_detection","Monday",12
"2173",680,26.04,43.21,2175108,2193903,"non_detection","non_detection","Monday",12
"2174",678,26.04,43.21,2235088,2253882,"non_detection","non_detection","Monday",12
"2175",676,26.04,43.21,2295065,2313860,"non_detection","non_detection","Monday",12
"2176",677,25.92,43.21,2355059,2373855,"non_detection","non_detection","Monday",12
"2177",680,25.92,43.21,2415056,2433850,"non_detection","non_detection","Monday",12
"2178",679,25.92,43.21,2475053,2493849,"non_detection","non_detection","Monday",12
"2179",677,25.92,43.21,2535071,2553864,"non_detection","non_detection","Monday",12
"2180",673,25.92,43.21,2595067,2613861,"non_detection","non_detection","Monday",12
"2181",669,25.92,43.21,2655063,2673857,"non_detection","non_detection","Monday",12
"2182",664,25.92,43.21,2715058,2733850,"non_detection","non_detection","Monday",12
"2183",650,25.92,43.21,2775058,2793852,"non_detection","non_detection","Monday",12
"2184",643,25.92,43.21,2835060,2853853,"non_detection","non_detection","Monday",12
"2185",637,25.92,43.21,2895063,2913858,"non_detection","non_detection","Monday",12
"2186",638,25.92,43.21,2955060,2973850,"non_detection","non_detection","Monday",12
"2187",630,25.92,43.21,3015063,3033857,"non_detection","non_detection","Monday",12
"2188",626,25.92,43.21,3075055,3093849,"non_detection","non_detection","Monday",12
"2189",618,25.92,43.21,3135121,3153916,"non_detection","non_detection","Monday",12
"2190",611,25.92,43.21,3195058,3213853,"non_detection","non_detection","Monday",12
"2191",608,25.92,43.21,3255058,3273853,"non_detection","non_detection","Monday",12
"2192",603,25.92,43.21,3315057,3333852,"non_detection","non_detection","Monday",12
"2193",604,25.92,43.21,3375055,3393849,"non_detection","non_detection","Monday",12
"2194",603,25.92,43.21,3435061,3453856,"non_detection","non_detection","Monday",12
"2195",605,25.92,43.21,3495061,3513854,"non_detection","non_detection","Monday",12
"2196",609,25.92,43.21,3555052,3573846,"non_detection","non_detection","Monday",12
"2197",609,25.92,43.21,3615063,3633857,"non_detection","non_detection","Monday",12
"2198",609,25.92,43.21,3675053,3693847,"non_detection","non_detection","Monday",12
"2199",615,25.92,43.21,3735057,3753852,"non_detection","non_detection","Monday",12
"2200",619,25.92,43.21,3795058,20057,"detection","detection","Monday",12
"2201",623,25.92,43.21,3855056,80057,"detection","detection","Monday",12
"2202",628,25.92,43.21,3915061,140061,"detection","detection","Monday",12
"2203",629,25.92,43.21,3975085,200088,"detection","non_detection","Monday",12
"2204",635,25.92,43.21,4035075,260075,"detection","detection","Monday",12
"2205",653,25.92,43.21,4095114,320116,"detection","detection","Monday",12
"2206",668,25.92,43.21,4155059,380061,"detection","detection","Monday",12
"2207",673,25.92,43.21,4215065,440066,"detection","detection","Monday",12
"2208",673,25.92,43.21,4275063,500061,"detection","detection","Monday",12
"2209",668,25.92,43.21,4335069,560070,"detection","non_detection","Monday",12
"2210",673,25.92,43.21,4395059,41889,"detection","detection","Monday",12
"2211",672,25.92,43.21,33802,37072,"detection","detection","Monday",12
"2212",679,25.92,43.21,93789,97062,"detection","detection","Monday",12
"2213",706,25.92,43.21,153778,19030,"detection","detection","Monday",12
"2214",744,25.92,43.21,213788,79040,"detection","detection","Monday",12
"2215",790,25.92,43.21,273785,139035,"detection","detection","Monday",12
"2216",826,25.92,43.21,333789,199037,"detection","detection","Monday",12
"2217",873,25.92,43.21,393786,39469,"detection","detection","Monday",12
"2218",904,25.92,43.21,453781,99463,"detection","detection","Monday",12
"2219",930,25.85,43.21,513777,8427,"detection","detection","Monday",12
"2220",964,25.85,43.21,573789,68438,"detection","detection","Monday",12
"2221",968,25.85,43.21,633843,128494,"detection","detection","Monday",13
"2222",965,25.85,43.21,693801,188446,"detection","detection","Monday",13
"2223",965,25.85,43.21,753785,248435,"detection","detection","Monday",13
"2224",974,25.85,43.21,813783,308434,"detection","detection","Monday",13
"2225",988,25.85,43.21,3302,33922,"detection","detection","Monday",13
"2226",994,25.85,43.21,3612,22640,"detection","non_detection","Monday",13
"2227",988,25.85,43.21,63611,82640,"non_detection","non_detection","Monday",13
"2228",970,25.85,43.21,123612,142642,"non_detection","non_detection","Monday",13
"2229",867,25.85,43.21,183610,202642,"non_detection","non_detection","Monday",13
"2230",757,25.85,43.21,243614,262644,"non_detection","non_detection","Monday",13
"2231",747,25.85,43.21,303617,322647,"non_detection","non_detection","Monday",13
"2232",718,25.85,43.21,363615,382647,"non_detection","non_detection","Monday",13
"2233",707,25.85,43.21,423598,442629,"non_detection","non_detection","Monday",13
"2234",671,25.85,43.21,483616,502645,"non_detection","non_detection","Monday",13
"2235",657,25.85,43.21,543612,562644,"non_detection","non_detection","Monday",13
"2236",636,25.85,43.21,603618,622647,"non_detection","non_detection","Monday",13
"2237",629,25.85,43.21,663673,682702,"non_detection","non_detection","Monday",13
"2238",622,25.85,43.21,723611,742643,"non_detection","non_detection","Monday",13
"2239",611,25.85,43.21,783621,802651,"non_detection","non_detection","Monday",13
"2240",603,25.85,43.21,843619,862642,"non_detection","non_detection","Monday",13
"2241",596,25.85,43.21,903622,922652,"non_detection","non_detection","Monday",13
"2242",593,25.85,43.21,963615,982646,"non_detection","non_detection","Monday",13
"2243",590,25.85,43.21,1023617,1042648,"non_detection","non_detection","Monday",13
"2244",588,25.85,43.21,1083624,1102649,"non_detection","non_detection","Monday",13
"2245",581,25.85,43.21,1143609,1162641,"non_detection","non_detection","Monday",13
"2246",578,25.85,43.21,1203615,1222646,"non_detection","non_detection","Monday",13
"2247",567,25.85,43.21,1263609,1282640,"non_detection","non_detection","Monday",13
"2248",563,25.85,43.21,1323618,1342643,"non_detection","non_detection","Monday",13
"2249",563,25.85,43.21,1383614,1402646,"non_detection","non_detection","Monday",13
"2250",560,25.85,43.21,1443616,1462643,"non_detection","non_detection","Monday",13
"2251",556,25.85,43.21,1503620,1522651,"non_detection","non_detection","Monday",13
"2252",552,25.85,43.21,1563609,1582641,"non_detection","non_detection","Monday",13
"2253",552,25.85,43.21,1623680,1642710,"non_detection","non_detection","Monday",13
"2254",552,25.85,43.21,1683616,1702648,"non_detection","non_detection","Monday",13
"2255",551,25.85,43.21,1743606,1762639,"detection","non_detection","Monday",13
"2256",551,25.85,43.21,34439,39344,"detection","detection","Monday",13
"2257",553,25.85,43.21,94445,33755,"detection","detection","Monday",13
"2258",561,25.85,43.21,154455,34326,"detection","detection","Monday",13
"2259",578,25.85,43.21,214449,33184,"detection","detection","Monday",13
"2260",593,25.85,43.21,274447,33452,"detection","detection","Monday",13
"2261",603,25.85,43.21,334435,34172,"detection","detection","Monday",13
"2262",629,25.85,43.21,394448,34836,"detection","detection","Monday",13
"2263",645,25.85,43.21,454443,35910,"detection","detection","Monday",13
"2264",656,25.85,43.21,514442,35167,"detection","detection","Monday",13
"2265",676,25.85,43.21,16941,35237,"detection","non_detection","Monday",13
"2266",683,25.85,43.21,76950,95244,"non_detection","non_detection","Monday",13
"2267",681,25.85,43.21,136943,155236,"non_detection","non_detection","Monday",13
"2268",673,25.85,43.21,196941,215237,"non_detection","non_detection","Monday",13
"2269",661,25.85,43.21,257000,275295,"non_detection","non_detection","Monday",13
"2270",646,25.85,43.21,316945,335238,"non_detection","non_detection","Monday",13
"2271",643,25.85,43.21,376941,395237,"non_detection","non_detection","Monday",13
"2272",628,25.85,43.21,436941,455236,"non_detection","non_detection","Monday",13
"2273",623,25.84,43.21,496940,515235,"detection","non_detection","Monday",13
"2274",623,25.84,43.21,556941,35152,"non_detection","non_detection","Monday",13
"2275",620,25.84,43.21,616939,95150,"non_detection","non_detection","Monday",13
"2276",616,25.84,43.21,676945,155157,"non_detection","non_detection","Monday",13
"2277",617,25.84,43.21,736936,215149,"non_detection","non_detection","Monday",13
"2278",618,25.84,43.21,796943,275156,"non_detection","non_detection","Monday",13
"2279",618,25.84,43.21,856941,335151,"non_detection","non_detection","Monday",13
"2280",618,25.84,43.21,916959,395171,"non_detection","non_detection","Monday",13
"2281",619,25.84,43.21,976939,455152,"non_detection","non_detection","Monday",14
"2282",630,25.84,43.21,1036943,515152,"non_detection","non_detection","Monday",14
"2283",631,25.84,43.21,1096938,575150,"non_detection","non_detection","Monday",14
"2284",634,25.84,43.21,1156945,635157,"non_detection","non_detection","Monday",14
"2285",634,25.84,43.21,1217001,695211,"non_detection","non_detection","Monday",14
"2286",636,25.84,43.21,1276946,755159,"non_detection","non_detection","Monday",14
"2287",638,25.84,43.21,1336943,815154,"non_detection","non_detection","Monday",14
"2288",640,25.84,43.21,1396946,875157,"non_detection","non_detection","Monday",14
"2289",642,25.84,43.21,1456942,935153,"non_detection","non_detection","Monday",14
"2290",643,25.84,43.21,1516940,995152,"non_detection","non_detection","Monday",14
"2291",649,25.84,43.21,1576937,1055149,"non_detection","non_detection","Monday",14
"2292",650,25.84,43.21,1636945,1115158,"non_detection","non_detection","Monday",14
"2293",653,25.84,43.21,1696937,1175150,"non_detection","non_detection","Monday",14
"2294",654,25.84,43.21,1756946,1235155,"non_detection","non_detection","Monday",14
"2295",654,25.84,43.21,1816955,1295166,"non_detection","non_detection","Monday",14
"2296",656,25.84,43.21,1876941,1355153,"non_detection","non_detection","Monday",14
"2297",653,25.84,43.21,1936938,1415152,"non_detection","non_detection","Monday",14
"2298",655,25.84,43.21,1996946,1475160,"non_detection","non_detection","Monday",14
"2299",654,25.84,43.21,2056938,1535150,"non_detection","non_detection","Monday",14
"2300",654,25.84,43.21,2116938,19324,"detection","non_detection","Monday",14
"2301",658,25.84,43.21,2176997,10945,"detection","non_detection","Monday",14
"2302",662,25.84,43.21,2236941,70888,"non_detection","non_detection","Monday",14
"2303",667,25.84,43.21,2296939,130888,"non_detection","non_detection","Monday",14
"2304",663,25.84,43.21,2356938,190888,"non_detection","non_detection","Monday",14
"2305",664,25.84,43.21,2416946,250891,"non_detection","non_detection","Monday",14
"2306",662,25.84,43.21,2476943,310893,"non_detection","non_detection","Monday",14
"2307",666,25.84,43.21,2536942,370888,"non_detection","non_detection","Monday",14
"2308",665,25.84,43.21,2596946,430893,"non_detection","non_detection","Monday",14
"2309",662,25.84,43.21,2656940,490889,"non_detection","non_detection","Monday",14
"2310",661,25.84,43.21,2716941,550890,"non_detection","non_detection","Monday",14
"2311",660,25.84,43.21,2776947,610894,"non_detection","non_detection","Monday",14
"2312",663,25.84,43.21,2836941,670890,"non_detection","non_detection","Monday",14
"2313",659,25.84,43.21,2896934,730884,"non_detection","non_detection","Monday",14
"2314",658,25.84,43.21,2956941,790888,"non_detection","non_detection","Monday",14
"2315",659,25.84,43.21,3016948,850896,"non_detection","non_detection","Monday",14
"2316",665,25.84,43.21,3076938,910887,"non_detection","non_detection","Monday",14
"2317",679,25.84,43.21,3137007,970950,"non_detection","non_detection","Monday",14
"2318",679,25.84,43.21,3196941,1030889,"non_detection","non_detection","Monday",14
"2319",679,25.84,43.21,3256939,1090888,"non_detection","non_detection","Monday",14
"2320",684,25.84,43.21,3316941,1150888,"non_detection","non_detection","Monday",14
"2321",685,25.84,43.21,3376949,1210895,"non_detection","non_detection","Monday",14
"2322",689,25.84,43.21,3436941,1270889,"non_detection","non_detection","Monday",14
"2323",696,25.84,43.21,3496941,1330887,"non_detection","non_detection","Monday",14
"2324",700,25.84,43.21,3556943,1390889,"non_detection","non_detection","Monday",14
"2325",700,25.84,43.21,3616942,1450890,"non_detection","non_detection","Monday",14
"2326",704,25.84,43.21,3676939,1510889,"non_detection","non_detection","Monday",14
"2327",709,25.84,43.21,3736943,1570890,"non_detection","non_detection","Monday",14
"2328",712,25.84,44.5,3796938,1630884,"non_detection","non_detection","Monday",14
"2329",711,25.84,44.5,3856943,1690890,"non_detection","non_detection","Monday",14
"2330",714,25.84,44.5,3916946,1750894,"non_detection","non_detection","Monday",14
"2331",717,25.84,44.5,3976947,1810892,"non_detection","non_detection","Monday",14
"2332",716,25.84,44.5,4036939,1870886,"non_detection","non_detection","Monday",14
"2333",718,25.84,44.5,4097000,1930949,"non_detection","non_detection","Monday",14
"2334",717,25.84,44.5,4156942,1990890,"non_detection","non_detection","Monday",14
"2335",716,25.84,44.5,4216943,2050892,"non_detection","non_detection","Monday",14
"2336",718,25.84,44.5,4276942,2110889,"non_detection","non_detection","Monday",14
"2337",720,25.84,44.5,4336946,2170892,"non_detection","non_detection","Monday",14
"2338",718,25.84,44.5,4396936,2230886,"non_detection","non_detection","Monday",14
"2339",712,25.84,44.5,4456938,2290887,"non_detection","non_detection","Monday",14
"2340",711,25.84,44.5,4516944,2350888,"non_detection","non_detection","Monday",14
"2341",707,25.84,44.5,4576945,2410889,"non_detection","non_detection","Monday",15
"2342",705,25.84,44.5,4636939,2470888,"non_detection","non_detection","Monday",15
"2343",701,25.84,44.5,4696942,2530889,"non_detection","non_detection","Monday",15
"2344",698,25.84,44.5,4756946,2590896,"non_detection","non_detection","Monday",15
"2345",690,25.84,44.5,4816944,2650893,"non_detection","non_detection","Monday",15
"2346",687,25.84,44.5,4876943,2710891,"non_detection","non_detection","Monday",15
"2347",682,25.84,44.5,4936939,2770887,"non_detection","non_detection","Monday",15
"2348",679,25.84,44.5,4996940,2830887,"non_detection","non_detection","Monday",15
"2349",678,25.84,44.5,5057001,2890950,"non_detection","non_detection","Monday",15
"2350",672,25.84,44.5,5116945,2950893,"non_detection","non_detection","Monday",15
"2351",672,25.84,44.5,19122,21334,"detection","detection","Monday",15
"2352",667,25.84,44.5,79137,81343,"detection","detection","Monday",15
"2353",665,25.84,44.5,139148,141340,"non_detection","non_detection","Monday",15
"2354",663,25.84,44.5,43018,47383,"non_detection","non_detection","Monday",15
"2355",668,25.84,44.5,103011,107376,"non_detection","non_detection","Monday",15
"2356",673,25.84,44.5,163023,167385,"non_detection","non_detection","Monday",15
"2357",672,25.84,44.5,223033,227396,"non_detection","non_detection","Monday",15
"2358",667,25.84,44.5,283014,287378,"non_detection","non_detection","Monday",15
"2359",665,25.84,44.5,343010,347376,"non_detection","non_detection","Monday",15
"2360",662,25.84,44.5,403011,407376,"non_detection","non_detection","Monday",15
"2361",659,25.84,44.5,463018,467386,"non_detection","non_detection","Monday",15
"2362",669,25.84,44.5,523010,527376,"non_detection","non_detection","Monday",15
"2363",669,25.84,44.5,583012,587378,"non_detection","non_detection","Monday",15
"2364",671,25.84,44.5,643017,647383,"non_detection","non_detection","Monday",15
"2365",672,25.84,44.5,703075,707440,"detection","detection","Monday",15
"2366",671,25.84,44.5,44262,48543,"detection","detection","Monday",15
"2367",677,25.4,44.5,104270,108542,"detection","detection","Monday",15
"2368",700,25.4,44.5,164253,168537,"detection","detection","Monday",15
"2369",737,25.4,44.5,224268,41650,"detection","detection","Monday",15
"2370",756,25.4,44.5,284256,27944,"detection","detection","Monday",15
"2371",765,25.4,44.5,344259,29525,"detection","detection","Monday",15
"2372",774,25.4,44.5,404257,25254,"detection","detection","Monday",15
"2373",784,25.4,44.5,464255,85252,"detection","detection","Monday",15
"2374",809,25.4,44.5,524266,145255,"detection","detection","Monday",15
"2375",828,25.4,44.5,584263,10919,"detection","detection","Monday",15
"2376",828,25.4,44.5,644283,70940,"detection","detection","Monday",15
"2377",842,25.4,44.5,704262,130918,"detection","detection","Monday",15
"2378",851,25.4,44.5,764270,17075,"detection","detection","Monday",15
"2379",857,25.4,44.5,824276,77059,"detection","detection","Monday",15
"2380",856,25.4,44.5,884260,137067,"detection","detection","Monday",15
"2381",857,25.4,44.5,944313,197118,"detection","detection","Monday",15
"2382",860,25.4,44.5,1004264,257065,"detection","detection","Monday",15
"2383",862,25.53,44.5,1064265,16180,"detection","detection","Monday",15
"2384",870,25.53,44.5,1124278,76195,"detection","detection","Monday",15
"2385",872,25.53,44.5,1184259,52306,"detection","detection","Monday",15
"2386",873,25.53,44.5,1244262,112311,"detection","detection","Monday",15
"2387",874,25.53,44.5,1304268,172315,"detection","detection","Monday",15
"2388",882,25.53,44.5,1364260,232307,"detection","detection","Monday",15
"2389",888,25.53,44.5,1424266,48178,"detection","detection","Monday",15
"2390",902,25.53,44.5,1484265,108177,"detection","detection","Monday",15
"2391",916,25.53,44.5,1544267,168183,"detection","detection","Monday",15
"2392",922,25.53,44.5,1604270,228183,"detection","detection","Monday",15
"2393",927,25.53,44.5,1664262,288179,"detection","detection","Monday",15
"2394",932,25.53,44.5,1724263,348181,"detection","detection","Monday",15
"2395",948,25.53,44.5,1784248,408165,"detection","detection","Monday",15
"2396",963,25.53,44.5,1844261,37155,"detection","detection","Monday",15
"2397",972,25.53,44.5,1904331,97218,"detection","detection","Monday",15
"2398",974,25.53,44.5,1964257,48928,"detection","detection","Monday",15
"2399",973,25.53,44.5,1285,12876,"detection","detection","Monday",15
"2400",952,25.53,44.5,43893,72880,"detection","detection","Monday",15
"2401",946,25.53,44.5,103890,132877,"detection","detection","Monday",16
"2402",946,25.53,44.5,163883,192872,"detection","detection","Monday",16
"2403",947,25.53,44.5,223891,252877,"detection","detection","Monday",16
"2404",943,25.53,44.5,283901,312887,"detection","detection","Monday",16
"2405",941,25.53,44.5,343895,372883,"detection","detection","Monday",16
"2406",934,25.53,44.5,403890,432879,"detection","detection","Monday",16
"2407",918,25.53,44.5,463904,492889,"detection","detection","Monday",16
"2408",917,25.53,44.5,523888,552875,"detection","detection","Monday",16
"2409",919,25.53,44.5,583891,612878,"detection","detection","Monday",16
"2410",919,25.53,44.5,643888,672875,"detection","detection","Monday",16
"2411",911,25.53,44.5,703892,732879,"detection","detection","Monday",16
"2412",904,25.53,44.5,763897,792884,"detection","detection","Monday",16
"2413",893,25.53,44.5,823951,852939,"detection","detection","Monday",16
"2414",892,25.53,44.5,883893,912879,"detection","detection","Monday",16
"2415",886,25.53,44.5,943889,972877,"detection","detection","Monday",16
"2416",884,25.53,44.5,1003899,1032886,"detection","detection","Monday",16
"2417",881,25.53,44.5,1063896,1092881,"detection","detection","Monday",16
"2418",881,25.53,44.5,1123890,1152878,"detection","detection","Monday",16
"2419",879,25.53,44.5,1183892,1212879,"detection","detection","Monday",16
"2420",879,25.53,44.5,1243892,1272880,"detection","detection","Monday",16
"2421",875,25.53,44.5,1303889,1332877,"detection","detection","Monday",16
"2422",873,25.53,44.5,1363897,1392878,"detection","detection","Monday",16
"2423",871,25.53,44.5,1423905,1452876,"detection","detection","Monday",16
"2424",869,25.53,44.5,1483889,1512876,"detection","detection","Monday",16
"2425",866,25.53,44.5,1543909,1572893,"detection","detection","Monday",16
"2426",865,25.53,44.5,1603893,1632881,"detection","detection","Monday",16
"2427",865,25.53,44.5,1663898,1692882,"detection","detection","Monday",16
"2428",865,25.53,44.5,1723890,1752879,"detection","detection","Monday",16
"2429",866,25.53,44.5,1783945,1812932,"detection","detection","Monday",16
"2430",867,25.53,44.5,1843892,1872877,"detection","detection","Monday",16
"2431",866,25.53,44.5,1903896,1932881,"detection","detection","Monday",16
"2432",866,25.53,44.5,1963907,1992888,"detection","detection","Monday",16
"2433",868,25.53,44.5,2024019,2053002,"detection","detection","Monday",16
"2434",868,25.53,44.5,2083907,2112892,"detection","detection","Monday",16
"2435",870,25.53,44.5,2143913,2172894,"detection","detection","Monday",16
"2436",877,25.53,44.5,2203913,2232889,"detection","detection","Monday",16
"2437",881,25.53,44.5,2263897,2292881,"detection","detection","Monday",16
"2438",883,25.62,44.5,2323898,2352885,"detection","detection","Monday",16
"2439",881,25.62,44.5,2383903,2412885,"detection","detection","Monday",16
"2440",878,25.62,44.5,2443893,2472880,"detection","detection","Monday",16
"2441",879,25.62,44.5,2503895,2532882,"detection","detection","Monday",16
"2442",876,25.62,44.5,2563900,2592886,"detection","detection","Monday",16
"2443",871,25.62,44.5,2623911,2652898,"detection","detection","Monday",16
"2444",870,25.62,44.5,2683894,2712882,"detection","detection","Monday",16
"2445",860,25.62,44.5,2743947,2772933,"detection","detection","Monday",16
"2446",855,25.62,44.5,2803895,2832882,"detection","detection","Monday",16
"2447",847,25.62,44.5,2863886,2892874,"detection","detection","Monday",16
"2448",849,25.62,44.5,2923914,2952901,"non_detection","detection","Monday",16
"2449",852,25.62,44.5,2983906,3012890,"non_detection","detection","Monday",16
"2450",859,25.62,44.5,3043896,3072884,"non_detection","detection","Monday",16
"2451",864,25.62,44.5,3103891,3132879,"non_detection","detection","Monday",16
"2452",855,25.62,44.5,3163912,3192899,"non_detection","detection","Monday",16
"2453",855,25.62,44.5,3223900,3252885,"non_detection","detection","Monday",16
"2454",848,25.62,44.5,3283890,3312878,"non_detection","detection","Monday",16
"2455",848,25.62,44.5,3343896,3372883,"non_detection","detection","Monday",16
"2456",850,25.62,44.5,3403901,3432887,"non_detection","detection","Monday",16
"2457",848,25.62,44.5,3463898,3492887,"non_detection","detection","Monday",16
"2458",843,25.62,44.5,3523903,3552890,"non_detection","detection","Monday",16
"2459",842,25.62,44.5,3583916,3612904,"non_detection","detection","Monday",16
"2460",841,25.62,44.5,3643886,3672873,"non_detection","detection","Monday",16
"2461",672,25.7,55.36,3367386,2569490,"non_detection","non_detection","Tuesday",9
"2462",669,25.7,55.36,3427407,2629510,"detection","detection","Tuesday",9
"2463",668,25.7,55.36,38759,49591,"detection","detection","Tuesday",9
"2464",673,25.7,55.36,98743,109588,"detection","detection","Tuesday",9
"2465",693,25.59,55.36,158746,169593,"detection","detection","Tuesday",9
"2466",703,25.59,55.36,218750,229597,"detection","detection","Tuesday",9
"2467",703,25.59,55.36,278749,289596,"detection","detection","Tuesday",9
"2468",715,25.59,55.36,338741,349588,"detection","detection","Tuesday",9
"2469",726,25.59,55.36,398742,409589,"detection","detection","Tuesday",9
"2470",739,25.59,55.36,458807,469653,"detection","detection","Tuesday",9
"2471",751,25.59,55.36,518745,529592,"detection","detection","Tuesday",9
"2472",755,25.59,55.36,578743,589588,"detection","detection","Tuesday",9
"2473",762,25.59,55.36,638750,32836,"detection","detection","Tuesday",9
"2474",779,25.59,55.36,698749,92835,"detection","detection","Tuesday",9
"2475",792,25.59,55.36,758747,152833,"detection","detection","Tuesday",9
"2476",802,25.59,55.36,818754,8239,"detection","detection","Tuesday",9
"2477",820,25.59,55.36,30177,68234,"detection","detection","Tuesday",9
"2478",819,25.59,55.36,90188,55934,"detection","detection","Tuesday",9
"2479",820,25.59,55.36,49295,54064,"detection","detection","Tuesday",9
"2480",820,25.59,55.36,109302,55264,"detection","detection","Tuesday",9
"2481",828,25.59,55.36,169301,10274,"detection","detection","Tuesday",9
"2482",874,25.59,55.36,229315,12339,"detection","detection","Tuesday",9
"2483",885,25.59,55.36,289302,72324,"detection","detection","Tuesday",9
"2484",893,25.59,55.36,349306,50075,"detection","detection","Tuesday",9
"2485",923,25.59,55.36,409305,22602,"detection","detection","Tuesday",9
"2486",933,25.59,55.36,469365,7911,"detection","detection","Tuesday",9
"2487",945,25.59,55.36,529299,67847,"detection","detection","Tuesday",9
"2488",949,25.59,55.36,589297,127846,"detection","detection","Tuesday",9
"2489",950,25.59,55.36,649300,187849,"detection","detection","Tuesday",9
"2490",952,25.59,55.36,709304,14306,"detection","detection","Tuesday",9
"2491",964,25.59,55.36,769298,74301,"detection","detection","Tuesday",9
"2492",972,25.59,55.36,829309,17958,"detection","detection","Tuesday",9
"2493",972,25.59,55.36,889310,15976,"detection","detection","Tuesday",9
"2494",974,25.59,55.36,949299,75971,"detection","detection","Tuesday",9
"2495",982,25.59,55.36,1009301,34629,"detection","non_detection","Tuesday",9
"2496",993,25.59,55.36,48058,94628,"detection","non_detection","Tuesday",9
"2497",992,25.59,55.36,108063,154632,"non_detection","non_detection","Tuesday",9
"2498",981,25.59,55.36,168071,214639,"non_detection","non_detection","Tuesday",9
"2499",967,25.59,55.36,228076,274646,"non_detection","non_detection","Tuesday",9
"2500",943,25.59,55.36,288062,334632,"non_detection","non_detection","Tuesday",9
"2501",936,25.59,55.36,348061,394630,"non_detection","non_detection","Tuesday",9
"2502",926,25.59,55.36,408116,454684,"non_detection","non_detection","Tuesday",9
"2503",913,25.59,55.36,468055,514625,"non_detection","non_detection","Tuesday",9
"2504",909,25.59,55.36,528065,574634,"non_detection","non_detection","Tuesday",9
"2505",895,25.59,55.36,588061,634629,"non_detection","non_detection","Tuesday",9
"2506",889,25.59,55.36,648062,694632,"non_detection","non_detection","Tuesday",9
"2507",880,25.59,55.36,708055,754626,"non_detection","non_detection","Tuesday",9
"2508",874,25.59,55.36,768056,814625,"non_detection","non_detection","Tuesday",9
"2509",869,25.59,55.36,828062,874632,"non_detection","non_detection","Tuesday",9
"2510",862,25.59,55.36,888062,934631,"non_detection","non_detection","Tuesday",9
"2511",855,25.59,55.36,948056,994627,"non_detection","non_detection","Tuesday",9
"2512",849,25.59,55.36,1008063,1054634,"non_detection","non_detection","Tuesday",9
"2513",839,25.59,55.36,1068059,1114628,"non_detection","non_detection","Tuesday",9
"2514",830,25.59,55.36,1128058,1174627,"non_detection","detection","Tuesday",9
"2515",821,25.59,55.36,23001,29774,"detection","detection","Tuesday",9
"2516",818,25.59,55.36,83008,31651,"detection","detection","Tuesday",9
"2517",830,25.59,55.36,142995,33717,"detection","detection","Tuesday",9
"2518",830,25.59,55.36,203053,35888,"detection","detection","Tuesday",9
"2519",841,25.59,55.36,262996,36507,"detection","detection","Tuesday",9
"2520",861,25.69,55.36,2166,38376,"detection","detection","Tuesday",9
"2521",871,25.69,55.36,59673,98388,"non_detection","detection","Tuesday",10
"2522",873,25.69,55.36,119663,158377,"non_detection","detection","Tuesday",10
"2523",866,25.69,55.36,179663,218379,"non_detection","non_detection","Tuesday",10
"2524",859,25.69,55.36,44958,48354,"non_detection","non_detection","Tuesday",10
"2525",852,25.69,55.36,104950,108346,"non_detection","non_detection","Tuesday",10
"2526",850,25.69,55.36,164940,168336,"non_detection","non_detection","Tuesday",10
"2527",850,25.69,55.36,224955,228348,"non_detection","non_detection","Tuesday",10
"2528",848,25.69,55.36,284957,288350,"non_detection","non_detection","Tuesday",10
"2529",844,25.69,55.36,344955,348351,"non_detection","non_detection","Tuesday",10
"2530",838,25.69,55.36,404958,408354,"non_detection","non_detection","Tuesday",10
"2531",831,25.69,55.36,10329,11550,"detection","detection","Tuesday",10
"2532",823,25.69,55.36,70329,71553,"detection","detection","Tuesday",10
"2533",822,25.69,55.36,130348,131568,"detection","detection","Tuesday",10
"2534",817,25.69,55.36,190376,191602,"detection","detection","Tuesday",10
"2535",808,25.69,55.36,250328,251547,"detection","detection","Tuesday",10
"2536",805,25.69,55.36,16980,21358,"detection","non_detection","Tuesday",10
